Time,Mois_beans,Mois_Maize,Mois_Onion,Mois_Rice,Temp_beans,Temp_Maize,Temp_Onion,Temp_Rice,Temp_Surr,Humid_beans,Humid_Maize,Humid_Onion,Humid_Surr,water_level
2023-07-29,81.9,70.8,65.9,92,18,17,18,18,18,92,93,92,78,22
2023-07-29,85,73.9,68.9,93,18,17,18,18,18,92,92,92,78,15
2023-07-29,84.9,73.6,71.1,94,18,17,18,18,18,92,91,92,78,14
2023-07-29,84.5,73.3,70.9,93,18,17.1,18,18,18,92,91,92,77,12
2023-07-29,84.1,73.1,70.4,94,18,17.1,18,18,18,92,92,92,76,12
2023-07-29,83.6,72.7,69.8,93,18,17.3,18,18,18,92,93,92,76,11
2023-07-29,83.1,72.2,69.1,92,18,17.4,17,17,18,92,92,92,77,31
2023-07-29,83.1,72.1,69.1,91,18,17.3,17,17,18,92,91,92,77,28
2023-07-29,83.2,72.2,69.1,91,18,17.6,17,17,18,92,92,92,76,42
2023-07-29,83.3,72.1,69,91,18,17.6,17,17,18,92,92,92,77,32
2023-07-29,83.2,72,69,91,18,17.8,17,17,18,92,92,92,77,44
2023-07-29,83.2,72,69,91,18,17.9,17,17,18,92,92,92,77,18
2023-07-30,83.2,72,69,91,17,17.9,17,17,18,92,92,92,79,40
2023-07-30,83.2,72,69,91,17,18,17,17,18,92,92,92,79,39
2023-07-30,83.1,72,69,91,17,17.8,17,17,18,92,92,92,79,34
2023-07-30,83.2,72,69,91,17,17.8,17,17,18,92,92,92,81,19
2023-07-30,83.1,72,69,91,17,17.4,17,17,18,92,92,92,81,44
2023-07-30,83.1,72,68.9,91,17,17.2,17,17,18,92,92,92,81,19
2023-07-30,83,72,68.9,91,17,17.3,17,17,18,92,92,92,82,18
2023-07-30,83,72,68.9,91,17,17.4,17,17,18,92,92,92,82,16
2023-07-30,83,72,68.8,90,17,17.4,17,17,18,92,92,92,82,13
2023-07-30,82.8,71.8,68.2,91,17,17.5,17,17,18,92,92,92,83,12
2023-07-30,83,72,68.9,91,17,17.9,17,17,18,92,92,92,83,14
2023-07-30,83,72,68.9,91,17,17.9,17,17,18,92,92,92,83,14
2023-07-30,83.2,72.1,69,92,17,18,17,17,18,92,92,92,84,20
2023-07-30,83,72,68.8,91,17,18,17,17,18,92,92,92,84,37
2023-07-30,83,72,68.8,91,17,18,17,17,18,92,92,92,84,19
2023-07-30,83,72,68.7,91,17,18,17,17,18,92,92,92,85,37
2023-07-30,82.7,71.8,68.1,90,17,18,17,17,18,92,92,92,85,41
2023-07-30,83,72,68.8,90,17,18,17,17,18,92,92,92,85,45
2023-07-30,83,72,68.9,91,17,18,17,17,18,92,92,92,86,35
2023-07-30,82.6,71.7,68.4,92,17,18,17,17,18,92,92,92,86,34
2023-07-30,83,72,68.7,92,17,18,17,17,18,92,92,92,86,26
2023-07-30,82.9,72,68.5,92,17,18,17,17,18,92,92,92,87,43
2023-07-30,83,72,68.9,92,17,18,17,17,18,92,92,92,86,36
2023-07-30,83.3,72.1,68.9,95,17,18,17,17,18,92,92,92,86,18
2023-07-31,83.2,72.1,68.8,94,17,18,17,17,18,92,92,92,85,26
2023-07-31,83,72,68.7,95,17,18,17,17,18,92,92,92,85,36
2023-07-31,83,72,68.9,94,17,18,17,17,18,92,92,92,85,34
2023-07-31,83,72,68.9,93,17,18,17,17,18,92,92,92,85,45
2023-07-31,82.7,71.8,68.5,92,17,18,17,17,18,92,92,92,85,16
2023-07-31,82.9,71.9,68.5,92,17,18,17,17,18,92,92,92,85,44
2023-07-31,83,72,68.8,92,17,18,17,17,18,92,92,92,84,25
2023-07-31,83,72,68.7,92,17,18,17,17,18,92,92,92,84,33
2023-07-31,83,72,68.9,92,17,18,17,17,18,92,92,92,84,26
2023-07-31,83,71,75,116,17,17,17,17,18,92,92,92,83,29
2023-07-31,82,72,74,105,17,18,17,17,18,92,92,92,83,42
2023-07-31,81,71,70,117,17,17,17,17,18,92,92,92,83,32
2023-07-31,83,72,69,106,17,17,17,17,18,92,92,92,83,22
2023-07-31,83,72,73,110,17,17,17,17,18,92,92,92,83,18
2023-07-31,81,72,76,92,17,18,17,17,18,92,92,92,82,22
2023-07-31,81,72,75,95,17,17,17,17,18,92,92,92,82,22
2023-07-31,82,72,76,102,17,18,17,17,18,92,92,92,82,16
2023-07-31,82,71,74,112,17,17,17,17,18,92,92,92,82,11
2023-07-31,83,71,75,106,18,17,17,17,18,92,92,92,81,13
2023-07-31,82,72,75,105,18,17,17,17,18,92,92,92,81,13
2023-07-31,81,71,70,108,18,17,17,17,18,92,92,92,81,13
2023-07-31,83,71,72,96,18,18,17,17,18,92,92,92,82,31
2023-07-31,82,71,68,97,18,17,17,17,18,92,92,92,82,36
2023-07-31,82,71,68,97,18,18,17,17,18,92,92,92,82,34
2023-08-01,81,72,73,105,18,18,17,17,18,92,92,92,82,23
2023-08-01,82,71,68,105,18,18,17,17,18,92,92,92,81,30
2023-08-01,82,71,70,115,18,17,17,17,18,92,92,92,81,34
2023-08-01,81,71,72,92,18,17,17,17,18,92,92,92,81,18
2023-08-01,83,72,75,110,18,18,17,17,18,92,92,92,81,17
2023-08-01,81,71,71,102,18,17,17,17,18,92,92,92,81,26
2023-08-01,82,72,69,97,18,18,17,17,18,92,92,92,82,38
2023-08-01,83,72,72,112,18,18,17,17,18,92,92,92,82,40
2023-08-01,82,71,68,103,18,18,17,17,18,92,92,92,81,25
2023-08-01,82,71,68,93,18,17,17,17,18,92,92,92,82,37
2023-08-01,81,71,70,106,18,17,17,17,18,92,92,92,82,38
